q,successful,maze_size,runtime
0.025,True,51,0.45835
0.025,True,51,0.41377
0.025,True,51,0.38195
0.025,True,51,0.35788
0.025,True,51,0.39253
0.025,True,51,0.35315
0.025,True,51,0.45594
0.025,True,51,0.40233
0.025,True,51,0.39134
0.025,True,51,0.39772
0.025,True,51,0.38524
0.025,True,51,0.46364
0.025,True,51,0.43891
0.025,True,51,0.391
0.025,True,51,0.48017
0.025,True,51,0.37773
0.025,True,51,0.52478
0.025,True,51,0.38797
0.025,True,51,0.3443
0.025,True,51,0.43305
0.025,True,51,0.49407
0.025,True,51,0.41479
0.025,True,51,0.34598
0.025,True,51,0.38495
0.025,True,51,0.37823
0.025,True,51,0.34111
0.025,True,51,0.37921
0.025,True,51,0.33578
0.025,True,51,0.35893
0.025,True,51,0.34915
0.025,True,51,0.32186
0.025,True,51,0.43116
0.025,True,51,0.48155
0.025,True,51,0.373
0.025,True,51,0.3718
0.025,True,51,0.37556
0.025,True,51,0.35128
0.025,True,51,0.44962
0.025,True,51,0.40518
0.025,True,51,0.43809
0.025,True,51,0.34909
0.025,True,51,0.39728
0.025,True,51,0.44248
0.025,True,51,0.40763
0.025,True,51,0.36034
0.025,True,51,0.34927
0.025,True,51,0.37612
0.025,True,51,0.36035
0.025,True,51,0.37346
0.025,True,51,0.39644
0.025,True,51,0.39238
0.025,True,51,0.39681
0.025,True,51,0.4512
0.025,True,75,1.19611
0.025,True,75,1.16753
0.025,True,75,1.21892
0.025,True,75,1.22271
0.025,True,75,1.23086
0.025,True,75,1.20594
0.025,True,75,1.22915
0.025,True,75,1.19434
0.025,True,75,1.20238
0.025,True,75,1.22805
0.025,True,75,1.30495
0.025,True,75,1.14637
0.025,True,75,1.66306
0.025,True,75,1.14414
0.025,True,75,1.19652
0.025,True,75,1.19088
0.025,True,75,1.15333
0.025,True,75,1.24645
0.025,True,75,1.15045
0.025,True,75,1.46331
0.025,True,75,1.06714
0.025,True,75,1.27178
0.025,True,75,1.15926
0.025,True,75,1.16339
0.025,True,75,1.30872
0.025,True,75,1.08213
0.025,False,75,0.56147
0.025,True,75,1.32411
0.025,True,75,1.23638
0.025,True,75,1.23589
0.025,True,75,1.22541
0.025,True,75,1.22328
0.025,True,75,1.2084
0.025,False,75,0.85675
0.025,True,75,1.11753
0.025,True,75,1.12709
0.025,True,75,1.24988
0.025,True,75,1.17043
0.025,True,75,1.15544
0.025,True,75,1.2561
0.025,True,75,1.38631
0.025,True,75,1.1793
0.025,True,75,1.1811
0.025,True,75,1.29168
0.025,True,75,1.42395
0.025,True,75,1.30422
0.025,True,75,1.19055
0.025,True,75,1.33955
0.025,True,75,1.13049
0.025,True,75,1.16371
0.025,True,75,1.27783
0.025,True,75,1.21608
0.025,True,75,1.04433
0.025,True,75,1.18266
0.025,True,75,1.26868
0.025,True,75,1.18517
0.025,True,75,1.21014
0.025,True,75,1.10067
0.025,True,75,1.50149
0.025,True,75,1.29186
0.025,True,75,1.44463
0.025,True,75,1.09312
0.025,True,75,1.31716
0.025,True,75,1.476
0.025,False,75,0.84763
0.025,True,75,1.16131
0.025,True,75,1.16586
0.025,True,75,1.36221
0.025,True,75,1.25038
0.025,True,75,1.17771
0.025,True,75,1.31691
0.025,True,75,1.24136
0.025,True,75,1.26849
0.025,False,75,0.74416
0.025,True,75,1.25335
0.025,False,75,0.62862
0.025,True,75,1.32762
0.025,True,75,1.14324
0.025,True,75,1.43259
0.025,True,75,1.33366
0.025,False,75,0.64623
0.025,True,75,1.3278
0.025,True,75,1.16008
0.025,True,75,1.27627
0.025,True,75,1.29233
0.025,True,75,1.37335
0.025,True,75,1.21348
0.025,True,75,1.31836
0.025,True,75,1.07414
0.025,False,75,2.59303
0.025,True,75,1.12319
0.025,True,75,1.2767
0.025,True,75,1.19286
0.025,True,75,1.04262
0.025,True,75,1.13834
0.025,True,75,1.18943
0.025,True,75,1.26916
0.025,True,75,1.50611
0.025,True,75,1.10247
0.025,True,75,1.25831
0.025,True,75,1.27374
0.025,True,75,1.33762
0.025,True,75,1.16255
0.025,True,75,1.11061
0.025,False,75,0.54516
0.025,True,75,1.2215
0.025,True,75,1.32518
0.025,True,75,1.22795
0.025,True,75,1.1878
0.025,True,75,1.28657
0.025,True,75,1.25029
0.025,True,75,1.24934
0.025,True,75,1.3298
0.025,True,75,1.23757
0.025,True,75,1.38922
0.025,True,75,1.16566
0.025,True,75,1.26883
0.025,True,75,1.69934
0.025,True,75,1.40778
0.025,True,75,1.04848
0.025,True,75,1.12288
0.025,True,75,1.30255
0.025,True,75,1.15272
0.025,True,75,1.2628
0.025,True,75,1.17883
0.025,True,75,1.25796
0.025,True,75,1.23452
0.025,True,75,1.16978
0.025,True,75,1.08754
0.025,True,75,1.35302
0.025,True,75,1.26198
0.025,True,75,1.3287
0.025,False,75,0.55413
0.025,True,75,1.18261
0.025,True,75,1.12501
0.025,True,75,1.19852
0.025,True,75,1.27682
0.025,True,75,1.35831
0.025,True,75,1.18011
0.025,True,75,1.37471
0.025,False,75,0.91037
0.025,True,75,1.39598
0.025,True,75,1.21263
0.025,True,75,1.27713
0.025,True,75,1.17068
0.025,True,75,1.56599
0.025,True,75,1.32368
0.025,True,75,1.52675
0.025,True,75,1.28732
0.025,True,75,1.24784
0.025,True,75,1.18553
0.025,True,75,1.17567
0.025,True,75,1.1234
0.025,True,75,1.30623
0.025,True,75,1.26607
0.025,True,75,1.20705
0.025,True,75,1.2284
0.025,True,75,1.19062
0.025,True,75,1.25421
0.025,True,75,1.30426
0.025,True,75,1.43208
0.025,True,75,1.32382
0.025,True,75,1.14717
0.025,False,75,3.42277
0.025,True,75,1.23286
0.025,True,75,1.21663
0.025,True,75,1.34347
0.025,True,75,1.28951
0.025,True,75,1.40608
0.025,True,75,1.39777
0.025,True,75,1.17792
0.025,True,75,1.20586
0.025,True,75,1.28799
0.025,True,75,1.08566
0.025,True,75,1.22687
0.025,True,75,1.2726
0.025,True,75,1.15811
0.025,True,75,1.33301
0.025,True,75,1.26266
0.025,True,75,1.27317
0.025,True,75,1.25118
0.025,True,75,1.03695
0.025,True,75,1.51639
0.025,True,75,1.10435
0.025,True,75,1.1859
0.025,True,75,1.27729
0.025,True,75,1.23307
0.025,False,75,2.38115
0.025,True,75,1.18498
0.025,True,75,1.11329
0.025,True,75,1.33897
0.025,True,75,1.11351
0.025,True,75,1.31091
0.025,True,75,1.1461
0.025,True,75,1.12774
0.025,True,75,1.3386
0.025,True,75,1.53282
0.025,True,75,1.30082
0.025,True,75,1.09935
0.025,True,75,1.26532
0.025,True,75,1.1383
0.025,True,75,1.15887
0.025,True,75,1.38158
0.025,True,75,1.23927
0.025,True,75,1.23814
0.025,True,75,1.40171
0.025,True,75,1.24612
0.025,True,75,1.22641
0.025,True,75,1.2633
0.025,True,75,1.21097
0.025,True,75,1.35622
0.025,True,75,1.17065
0.025,True,75,1.17673
0.025,True,75,1.23508
0.025,True,75,1.41565
0.025,True,75,1.2031
0.025,True,75,1.47215
0.025,True,75,1.19024
0.025,True,75,1.34523
0.025,True,75,1.13525
0.025,True,75,1.18934
0.025,True,75,1.10057
0.025,True,75,1.14796
0.025,True,75,1.21352
0.025,True,75,1.35709
0.025,True,75,1.06982
0.025,True,75,1.3357
0.025,True,75,1.27588
0.025,True,75,1.21236
0.025,True,75,1.22337
0.025,True,75,1.74299
0.025,True,75,1.35518
0.025,False,75,1.01293
0.025,True,75,1.15178
0.025,True,75,1.1345
0.025,True,75,1.27853
0.025,True,75,1.13411
0.025,True,75,1.22552
0.025,True,75,1.29753
0.025,True,75,1.21817
0.025,True,75,1.17394
0.025,True,75,1.4166
0.025,True,75,1.32458
0.025,True,75,1.16422
0.025,True,75,1.13462
0.025,True,75,1.9228
0.025,True,75,1.44526
0.025,True,75,1.11305
0.025,True,75,1.11547
0.025,True,75,1.29887
0.025,False,75,0.6087
0.025,True,75,1.28073
0.025,True,75,1.16363
0.025,True,75,1.30694
0.025,True,75,1.1371
0.025,False,75,0.53959
0.025,True,75,1.23279
0.025,True,75,1.26418
0.025,False,75,0.47348
0.025,True,75,1.50862
0.025,True,75,1.19778
0.025,True,75,1.62495
0.025,True,75,1.16909
0.025,True,75,1.16778
0.025,True,75,1.34085
0.025,True,75,1.27914
0.025,True,75,1.133
0.025,True,75,1.22462
0.025,True,75,1.11564
0.025,False,75,1.14593
0.025,True,75,1.35806
0.025,True,75,1.34633
0.025,True,75,1.24763
0.025,True,75,1.15574
0.025,True,75,1.20428
0.025,True,75,1.16965
0.025,True,75,1.2826
0.025,True,75,1.27999
0.025,True,75,1.21785
0.025,True,75,1.1837
0.025,True,75,1.18207
0.025,True,75,1.10679
0.025,True,75,1.21681
0.025,True,75,1.26918
0.025,True,75,1.33332
0.025,False,75,0.79291
0.025,True,75,1.28083
0.025,True,75,1.20259
0.025,True,75,1.33941
0.025,True,75,1.20494
0.025,True,75,1.35645
0.025,True,75,1.24733
0.025,True,75,1.35786
0.025,True,75,1.38751
0.025,True,75,1.39891
0.025,True,75,1.42581
0.025,True,75,1.18207
0.025,True,75,1.07745
0.025,True,75,1.43255
0.025,True,75,1.2107
0.025,True,75,1.24437
0.025,True,75,1.31575
0.025,True,75,1.18292
0.025,True,75,1.13292
0.025,True,75,1.37486
0.025,True,75,1.20466
0.025,True,75,1.23816
0.025,True,75,1.2109
0.025,True,75,1.46013
0.025,True,75,1.23274
0.025,True,75,1.07844
0.025,True,75,1.00967
0.025,True,75,1.21581
0.025,True,75,1.31051
0.025,True,75,1.28127
0.025,True,75,1.12169
0.025,True,75,1.19012
0.025,True,75,1.16494
0.025,True,75,1.14404
0.025,True,75,1.11289
0.025,True,75,1.37841
0.025,True,75,1.14792
0.025,True,75,1.17795
0.025,True,75,1.30271
0.025,True,75,1.27483
0.025,True,75,1.12697
0.025,True,75,1.30129
0.025,True,75,1.10795
0.025,True,75,1.38148
0.025,True,75,1.20173
0.025,True,75,1.33382
0.025,True,75,1.35974
0.025,True,75,1.18842
0.025,True,75,1.3047
0.025,True,75,1.5625
0.025,True,75,1.1873
0.025,True,75,1.21615
0.025,False,75,0.68646
0.025,False,75,3.69808
0.025,True,75,1.35122
0.025,True,75,1.02884
0.025,True,75,1.24723
0.025,True,75,1.22653
0.025,True,75,1.2877
0.025,True,75,1.14923
0.025,True,75,1.26184
0.025,True,75,1.19468
0.025,True,75,1.34485
0.025,True,75,1.11951
0.025,False,75,0.5048
0.025,True,75,1.26604
0.025,True,75,1.18944
0.025,True,75,1.16315
0.025,True,75,1.21045
0.025,True,75,1.23083
0.025,True,75,1.24463
0.025,True,75,1.48577
0.025,True,75,1.23348
0.025,True,75,1.4331
0.025,True,75,1.22821
0.025,True,75,1.20758
0.025,True,75,1.17599
0.025,True,75,1.23626
0.025,True,75,1.23563
0.025,True,75,1.21487
0.025,True,75,1.21143
0.025,True,75,1.18963
0.025,True,75,1.15306
0.025,True,75,1.13781
0.025,True,75,1.2422
0.025,True,75,1.35816
0.025,True,75,1.23048
0.025,True,75,1.42049
0.025,True,75,1.23645
0.025,True,75,1.25646
0.025,True,75,1.233
0.025,True,75,1.14702
0.025,True,75,1.27185
0.025,True,75,1.1402
0.025,True,75,1.27612
0.025,True,75,1.21285
0.025,True,75,1.13101
0.025,True,75,1.14403
0.025,True,75,1.17559
0.025,True,75,1.24473
0.025,True,75,1.50501
0.025,True,75,1.1979
0.025,True,75,1.28805
0.025,True,75,1.38636
0.025,False,75,0.76308
0.025,True,75,1.12924
0.025,True,75,1.11519
0.025,True,75,1.20569
0.025,True,75,1.24143
0.025,True,75,1.2764
0.025,True,75,1.6615
0.025,True,75,1.14219
0.025,True,75,1.14934
0.025,True,75,1.13911
0.025,True,75,1.17013
0.025,True,75,1.15295
0.025,True,75,1.24027
0.025,True,75,1.46924
0.025,True,75,1.10131
0.025,True,75,1.57413
0.025,False,75,0.59772
0.025,True,75,1.33791
0.025,True,75,1.358
0.025,True,75,1.28452
0.025,True,75,1.2836
0.025,True,75,1.17759
0.025,True,75,1.10025
0.025,True,75,1.11936
0.025,True,75,1.2882
0.025,True,75,1.22146
0.025,True,75,1.16979
0.025,True,75,1.1489
0.025,True,75,1.21776
0.025,True,75,1.22465
0.025,True,75,1.10886
0.025,True,75,1.19489
0.025,True,75,1.52799
0.025,True,75,1.28383
0.025,True,75,1.16679
0.025,True,75,1.53039
0.025,True,75,1.3296
0.025,True,75,1.17067
0.025,True,75,1.29979
0.025,True,75,1.13534
0.025,True,75,1.2428
0.025,True,75,1.22622
0.025,True,75,1.10322
0.025,True,75,1.4053
0.025,True,75,1.42482
0.025,True,75,1.39897
0.025,True,75,1.21753
0.025,True,75,1.24925
0.025,True,75,1.46316
0.025,True,75,1.16769
0.025,True,75,1.23472
0.025,True,75,1.26588
0.025,True,75,1.24925
0.025,True,75,1.24877
0.025,True,75,1.28706
0.025,True,75,1.17676
0.025,True,75,1.12883
0.025,True,75,1.09558
0.025,True,75,1.2096
0.025,True,75,1.27362
0.025,True,75,1.17292
0.025,True,75,1.16104
0.025,True,75,1.34431
0.025,True,75,1.27395
0.025,True,75,1.18129
0.025,True,75,1.25195
0.025,True,75,1.15931
0.025,True,75,1.39623
0.025,True,75,1.28354
0.025,True,75,1.17256
0.025,True,75,1.14773
0.025,True,75,1.39536
0.025,False,75,1.87738
0.025,True,75,1.06564
0.025,True,75,1.29892
0.025,True,75,1.37196
0.025,True,75,1.29296
0.025,True,75,1.28759
0.025,True,75,1.32736
0.025,True,75,1.32114
0.025,True,75,1.14683
0.025,True,75,1.08703
0.025,True,75,1.10785
0.025,True,75,1.13377
0.025,True,75,1.5516
0.025,True,75,1.19164
0.025,True,75,1.2123
0.025,True,75,1.34282
0.025,True,75,1.17969
0.025,True,75,1.13773
0.025,True,75,1.18055
0.025,True,75,1.15931
0.025,True,75,1.27801
0.025,True,75,1.32016
0.025,False,75,0.83145
0.025,True,75,1.20022
0.025,True,75,1.17649
0.025,True,75,1.22935
0.025,True,75,1.29302
0.025,True,75,1.21697
0.025,True,75,1.62301
0.025,True,75,1.23585
0.025,True,75,1.30348
0.025,True,75,1.25113
0.025,True,75,1.15958
0.025,True,75,1.47778
0.025,True,75,1.12524
0.025,True,75,1.36029
0.025,True,75,1.12819
0.025,True,75,1.24709
0.025,True,75,1.27272
0.025,True,75,1.37582
0.025,True,75,1.14018
0.025,True,75,1.11377
0.025,True,75,1.14123
0.025,True,75,1.19037
0.025,True,75,1.40491
0.025,True,75,1.30468
0.025,True,75,1.24562
0.025,True,75,1.12257
0.025,True,75,1.24011
0.025,True,75,1.24814
0.025,True,75,1.24502
0.025,True,75,1.31856
0.025,True,75,1.5277
0.025,True,75,1.12298
0.025,True,75,1.29667
0.025,True,75,1.13128
0.025,True,75,1.62766
0.025,True,75,1.10771
0.025,True,75,1.35933
0.025,True,75,1.20149
0.025,True,75,1.0963
0.025,True,75,1.43019
0.025,True,75,1.29731
0.025,True,75,1.13785
0.025,True,75,1.04328
0.025,True,75,1.71773
0.025,True,75,1.29469
0.025,True,75,1.193
0.025,True,75,1.18393
0.025,True,75,1.21575
0.025,True,75,1.32125
0.025,True,75,1.23605
0.025,True,75,1.2988
0.025,True,75,1.30491
0.025,True,75,1.0056
0.025,True,75,1.16809
0.025,True,75,1.1572
0.025,True,75,1.21086
0.025,True,75,1.19048
0.025,True,75,1.2048
0.025,True,75,1.20323
0.025,True,75,1.13925
0.025,True,75,1.39921
0.025,True,75,1.17387
0.025,True,75,1.18273
0.025,True,75,1.25418
0.025,True,75,1.19197
0.025,True,75,1.22009
0.025,True,75,1.36615
0.025,True,75,1.16746
0.025,True,75,1.42282
0.025,True,75,1.38403
0.025,True,75,1.28044
0.025,True,75,1.17071
0.025,True,75,1.30545
0.025,True,75,1.1557
0.025,True,75,1.13109
0.025,True,75,1.38113
0.025,True,75,1.21544
0.025,True,75,1.14544
0.025,True,75,1.16337
0.025,True,75,1.47315
0.025,True,75,1.5991
0.025,True,75,1.21138
0.025,True,75,1.91755
0.025,True,75,1.22702
0.025,True,75,1.18883
0.025,True,75,1.2062
0.025,True,75,1.06447
0.025,True,75,1.32609
0.025,True,75,1.20856
0.025,True,75,1.30263
0.025,True,75,1.23783
0.025,False,75,0.71751
0.025,True,75,1.17566
0.025,True,75,1.25302
0.025,True,75,1.45978
0.025,True,75,1.14659
0.025,True,75,1.37926
0.025,True,75,1.25514
0.025,True,75,1.16639
0.025,False,75,0.59926
0.025,True,75,1.24415
0.025,True,75,1.49171
0.025,True,75,1.14703
0.025,True,75,1.17599
0.025,True,75,1.16057
0.025,False,75,0.60067
0.025,True,75,1.22766
0.025,True,75,1.20301
0.025,True,75,1.26287
0.025,True,75,1.34805
0.025,True,75,1.32172
0.025,True,75,1.40555
0.025,True,75,1.28399
0.025,True,75,1.52826
0.025,True,75,1.14378
0.025,False,75,0.80193
0.025,True,75,1.0957
0.025,True,75,1.20389
0.025,True,75,1.1544
0.025,True,75,1.1365
0.025,False,75,0.71501
0.025,True,75,1.28072
0.025,True,75,1.16873
0.025,True,75,1.13238
0.025,False,75,0.67108
0.025,True,75,1.28703
0.025,False,75,0.58401
0.025,True,75,1.29124
0.025,True,75,1.15866
0.025,True,75,1.07044
0.025,True,75,1.23817
0.025,True,75,1.17685
0.025,True,75,1.44245
0.025,True,75,1.41279
0.025,True,75,1.18076
0.025,True,75,1.34647
0.025,True,75,1.26499
0.025,True,75,1.27304
0.025,True,75,1.35179
0.025,True,75,1.23344
0.025,True,75,1.34773
0.025,True,75,1.07683
0.025,False,75,0.60321
0.025,True,75,1.2386
0.025,True,75,1.32296
0.025,True,75,1.31661
0.025,True,75,1.3163
0.025,True,75,1.29157
0.025,True,75,1.16587
0.025,True,75,1.2354
0.025,True,75,1.4567
0.025,True,75,1.32938
0.025,True,75,1.09222
0.025,True,75,1.32742
0.025,True,75,1.15281
0.025,True,75,1.16594
0.025,True,75,1.41636
0.025,True,75,1.26564
0.025,True,75,1.31605
0.025,True,75,1.38148
0.025,True,75,1.11356
0.025,True,75,1.22173
0.025,True,75,1.20542
0.025,True,75,1.21983
0.025,True,75,1.13738
0.025,True,75,1.42499
0.025,True,75,1.77994
0.025,True,75,1.32235
0.025,True,75,1.40859
0.025,True,75,1.24508
0.025,True,75,1.52315
0.025,True,75,1.28748
0.025,True,75,1.21254
0.025,True,75,1.22949
0.025,False,75,0.76558
0.025,True,75,1.48162
0.025,True,75,1.31476
0.025,True,75,1.09872
0.025,True,75,1.31832
0.025,False,75,0.57615
0.025,True,75,1.30198
0.025,True,75,1.16732
0.025,True,75,1.20466
0.025,True,75,1.15586
0.025,True,75,1.25249
0.025,True,75,1.17001
0.025,True,75,1.16511
0.025,True,75,1.15059
0.025,True,75,1.13395
0.025,True,75,1.21747
0.025,True,75,1.61004
0.025,True,75,1.22746
0.025,True,75,1.38029
0.025,True,75,1.28477
0.025,True,75,1.48934
0.025,True,75,1.257
0.025,True,75,1.16583
0.025,True,75,1.14748
0.025,False,75,0.51155
0.025,True,75,1.27332
0.025,True,75,1.28993
0.025,True,75,1.42513
0.025,True,75,1.20708
0.025,True,75,1.14227
0.025,True,75,1.30924
0.025,True,75,1.14519
0.025,True,75,1.06576
0.025,True,75,1.2871
0.025,True,75,1.19519
0.025,True,75,1.17898
0.025,True,75,1.091
0.025,True,75,1.29769
0.025,True,75,1.29076
0.025,True,75,1.32932
0.025,True,75,1.49719
0.025,True,75,1.29062
0.025,True,75,1.19308
0.025,True,75,1.12264
0.025,True,75,1.50494
0.025,True,75,1.18802
0.025,True,75,1.34438
0.025,True,75,1.43193
0.025,True,75,1.13965
0.025,True,75,1.18099
0.025,True,75,1.37295
0.025,True,75,1.1043
0.025,True,75,1.42885
0.025,True,75,1.29673
0.025,True,75,1.16709
0.025,True,75,1.43366
0.025,True,75,1.15021
0.025,True,75,1.3647
0.025,True,75,1.34711
0.025,True,75,1.10281
0.025,True,75,1.30607
0.025,True,75,1.16094
0.025,True,75,1.17016
0.025,True,75,1.16296
0.025,True,75,1.42064
0.025,True,75,1.18946
0.025,True,75,1.11953
0.025,True,75,1.33235
0.025,True,75,1.25459
0.025,True,75,1.47806
0.025,True,75,1.29554
0.025,True,75,1.12878
0.025,True,75,1.30884
0.025,True,75,1.19564
0.025,True,75,1.05918
0.025,True,75,1.19604
0.025,True,75,1.09098
0.025,True,75,1.22911
0.025,True,75,1.04573
0.025,True,75,1.16694
0.025,True,75,1.25316
0.025,True,75,1.17915
0.025,True,75,1.19593
0.025,True,75,1.27686
0.025,True,75,1.34353
0.025,True,75,1.17849
0.025,True,75,1.33592
0.025,True,75,1.16517
0.025,False,75,0.53333
0.025,True,75,1.11824
0.025,True,75,1.56456
0.025,True,75,1.13368
0.025,True,75,1.24974
0.025,True,75,1.27826
0.025,True,75,1.20199
0.025,True,75,1.29126
0.025,True,75,1.3062
0.025,True,75,1.27482
0.025,True,75,1.48557
0.025,True,75,1.42779
0.025,False,75,0.7335
0.025,True,75,1.17423
0.025,True,75,1.18114
0.025,True,75,1.177
0.025,True,75,1.74585
0.025,True,75,1.31965
0.025,True,75,1.37397
0.025,True,75,1.26588
0.025,True,75,1.09622
0.025,True,75,1.87598
0.025,True,75,1.162
0.025,True,75,1.26168
0.025,False,75,0.6249
0.025,True,75,1.13375
0.025,True,75,1.24188
0.025,True,75,1.14258
0.025,True,75,1.28028
0.025,True,75,1.24555
0.025,True,75,1.19811
0.025,True,75,1.39261
0.025,True,75,1.3646
0.025,True,75,1.13937
0.025,True,75,1.17854
0.025,True,75,1.15627
0.025,True,75,1.25087
0.025,True,75,1.31029
0.025,True,75,1.31637
0.025,True,75,1.30635
0.025,True,75,1.17783
0.025,True,75,1.11596
0.025,True,75,1.11806
0.025,True,75,1.09962
0.025,True,75,1.21729
0.025,True,75,1.16589
0.025,True,75,1.42095
0.025,True,75,1.28855
0.025,True,75,1.27439
0.025,True,75,1.16716
0.025,False,75,0.71288
0.025,True,75,1.15854
0.025,True,75,1.32973
0.025,True,75,1.37424
0.025,True,75,1.13802
0.025,True,75,1.22676
0.025,True,75,1.69453
0.025,True,75,1.34289
0.025,True,75,1.15519
0.025,True,75,1.2038
0.025,True,75,1.31521
0.025,True,75,1.21836
0.025,True,75,1.43574
0.025,True,75,1.29622
0.025,True,75,1.12919
0.025,True,75,1.16318
0.025,True,75,1.32962
0.025,True,75,1.32574
0.025,True,75,1.19298
0.025,True,75,1.3799
0.025,True,75,1.1224
0.025,True,75,1.20287
0.025,True,75,1.18243
0.025,True,75,1.17463
0.025,True,75,1.23889
0.025,True,75,1.64303
0.025,True,75,1.19299
0.025,True,75,1.15913
0.025,True,75,1.11534
0.025,True,75,1.2489
0.025,True,75,1.24179
0.025,False,75,0.74889
0.025,True,75,1.23872
0.025,True,75,1.27249
0.025,True,75,1.26149
0.025,True,75,1.28964
0.025,True,75,1.26688
0.025,True,75,1.31966
0.025,True,75,1.11343
0.025,True,75,1.28396
0.025,True,75,1.29824
0.025,True,75,1.20344
0.025,True,75,1.22159
0.025,True,75,1.33479
0.025,True,75,1.18426
0.025,True,75,1.21692
0.025,True,75,1.33154
0.025,True,75,1.19947
0.025,True,75,1.43425
0.025,False,75,3.45629
0.025,True,75,1.55498
0.025,True,75,1.279
0.025,True,75,1.19897
0.025,True,75,1.18978
0.025,True,75,1.2306
0.025,True,75,1.24478
0.025,True,75,1.15297
0.025,True,75,1.32179
0.025,True,75,1.23482
0.025,True,75,1.53323
0.025,True,75,1.26391
0.025,True,75,1.11226
0.025,True,75,1.11855
0.025,True,75,1.04091
0.025,True,75,1.48081
0.025,True,75,1.27319
0.025,False,75,0.67628
0.025,True,75,1.47595
0.025,True,75,1.46412
0.025,True,75,1.45364
0.025,True,75,1.12719
0.025,False,75,0.88343
0.025,True,75,1.09323
0.025,True,75,1.20443
0.025,True,75,1.10493
0.025,True,75,1.40028
0.025,True,75,1.22682
0.025,True,75,1.22394
0.025,True,75,1.13526
0.025,True,75,1.07811
0.025,True,75,1.20835
0.025,True,75,1.23587
0.025,True,75,1.11689
0.025,True,75,1.24661
0.025,True,75,1.26664
0.025,True,75,1.35292
0.025,True,75,1.2821
0.025,True,75,1.50454
0.025,True,75,1.1397
0.025,True,75,1.22541
0.025,True,75,1.07347
0.025,True,75,1.29241
0.025,True,75,1.33313
0.025,True,75,1.32177
0.025,True,75,1.23963
0.025,True,75,1.16564
0.025,True,75,1.30746
0.025,True,75,1.19993
0.025,True,75,1.30456
0.025,True,75,1.22629
0.025,True,75,1.0994
0.025,True,75,1.34239
0.025,True,75,1.19099
0.025,True,75,1.32766
0.025,True,75,1.1657
0.025,True,75,1.13437
0.025,True,75,1.43117
0.025,True,75,1.21121
0.025,True,75,1.21095
0.025,True,75,1.22982
0.025,False,75,4.68869
0.025,True,75,1.07838
0.025,True,75,1.28033
0.025,True,75,1.26188
0.025,True,75,1.27754
0.025,True,75,1.32894
0.025,True,75,1.12391
0.025,True,75,1.22896
0.025,True,75,1.19214
0.025,True,75,1.27772
0.025,True,75,1.31227
0.025,True,75,1.25227
0.025,True,75,1.21119
0.025,True,75,1.36496
0.025,True,75,1.24869
0.025,True,75,1.10008
0.025,True,75,1.27233
0.025,True,75,1.22467
0.025,True,75,1.24013
0.025,True,75,1.35603
0.025,True,75,1.34202
0.025,True,75,1.08676
0.025,True,75,1.13239
0.025,True,75,1.17033
0.025,True,75,1.3128
0.025,True,75,1.52333
0.025,True,75,1.32252
0.025,True,75,1.16335
0.025,True,75,1.18622
0.025,True,75,1.23866
0.025,True,75,1.18995
0.025,True,75,1.2083
0.025,True,75,1.09003
0.025,True,75,1.67069
0.025,True,75,1.29232
0.025,True,75,1.30178
0.025,True,75,1.46112
0.025,False,75,0.89368
0.025,True,75,1.17716
0.025,True,75,1.25133
0.025,True,75,1.32427
0.025,True,75,1.22677
0.025,True,75,1.21296
0.025,True,75,1.29223
0.025,True,75,1.14353
0.025,True,75,1.11212
0.025,True,75,1.24888
0.025,True,75,1.2872
0.025,True,75,1.24334
0.025,True,75,1.14152
0.025,True,75,1.22112
0.025,True,75,1.14037
0.025,False,75,0.68264
0.025,True,75,1.2583
0.025,True,75,1.22473
0.025,True,75,1.31775
0.025,True,75,1.185
0.025,True,75,1.22471
0.025,True,75,1.17144
0.025,True,75,1.17608
0.025,True,75,1.33188
0.025,True,75,1.18105
0.025,True,75,1.20485
0.025,True,75,1.08082
0.025,True,75,1.0973
0.025,True,75,1.25044
0.025,True,75,1.13204
0.025,True,75,1.28082
0.025,True,75,1.3076
0.025,False,75,2.90736
0.025,True,75,1.18119
0.025,True,75,1.12265
0.025,True,75,1.20436
0.025,True,75,1.48149
0.025,True,75,1.34963
0.025,True,75,1.26625
0.025,True,75,1.18143
0.025,False,75,0.59063
0.025,True,75,1.3784
0.025,True,75,1.39512
0.025,True,75,1.20062
0.025,True,75,1.23381
0.025,True,75,1.14882
0.025,True,75,1.37394
0.025,False,75,0.62402
0.025,True,75,1.34522
0.025,True,75,1.17319
0.025,True,75,1.12639
0.025,True,75,1.40906
0.025,True,75,1.58253
0.025,True,75,1.26063
0.025,True,75,1.39022
0.025,True,75,1.10696
0.025,True,75,1.27043
0.025,True,75,1.2684
0.05,False,51,0.45158
0.05,False,51,0.16262
0.05,False,51,0.33224
0.05,False,51,0.26082
0.05,True,51,0.3371
0.05,True,51,0.30397
0.05,False,51,0.21562
0.05,False,51,0.29959
0.05,False,51,0.26407
0.05,False,51,0.3684
0.05,False,51,0.25395
0.05,True,51,0.30071
0.05,False,51,0.14857
0.05,False,51,0.16768
0.05,True,51,0.34654
0.05,True,51,0.32203
0.05,False,51,0.52384
0.05,False,51,0.18987
0.05,False,51,0.28733
0.05,False,51,0.18774
0.05,True,51,0.3314
0.05,False,51,0.24824
0.05,True,51,0.38747
